,Item_No,Material_Class,Composition_Formula,Hydrogen_Weight_Percent,Heat_of_Formation_kJperMolH2,Temperature_oC,Pressure_Atmospheres_Absolute,Author_Year,Reference_Number,Comment1,Comment2,Comment3,Original_Composition_Formula,Entropy_of_Formation_JperMolH2perK,Equilibrium_Pressure_25C,LnEquilibrium_Pressure_25C,NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,energy_per_atom,formation_energy_per_atom,nsites,density,volume,volume_ps,empty_volume_ps
202,774,AB2,Zr0.3Ti0.9Mn1.3V0.2Cr0.2Cu0.05Mo0.05,2.0,15.2,20,0.06,"Au, 1995",860.0,,,,Ti.9Zr.3Mn1.3Cu.05Mo.05V.2Cr.2,28.459444404507384,0.06661500417173673,-2.7088254389453787,7,0.5451809077932042,0.47910165049388936,0.4463786829928232,0.4379070030921283,0.434417081854569,25.750000000000004,20,3.5000000000000027,42,22,25.0,48.06666666666668,21,4.128888888888889,64,43,52.0,56.80992616666666,48.092999999999996,8.41235302222222,95.96,47.867,54.938045,1815.0961666666665,1538.23,271.86088333333333,2896.0,1357.77,1519.0,5.6499999999999995,7,1.4066666666666667,11,4,7.0,4.116666666666666,1,0.20611111111111077,5,4,4.0,149.96666666666664,43,11.565555555555553,175,132,139.0,1.5536666666666668,0.8300000000000001,0.05611111111111112,2.16,1.33,1.55,1.8999999999999997,1,0.18000000000000022,2,1,2.0,0.0,0,0.0,0,0,0.0,3.7500000000000004,8,1.5,10,2,5.0,0.0,0,0.0,0,0,0.0,5.6499999999999995,7,1.4066666666666667,11,4,7.0,0.09999999999999999,1,0.18,1,0,0.0,0.0,0,0.0,0,0,0.0,6.25,8,1.5,8,0,5.0,0.0,0,0.0,0,0,0.0,6.3500000000000005,7,1.4066666666666667,8,1,5.0,13.93045402299,12.7074137931,3.567288314175001,23.195,10.4875862069,10.4875862069,0.0,0.0,0.0,0.0,0,0,0.00014114563218382332,0.000310120689655,0.00014644504980835312,0.000310120689655,0.0,0.000310120689655,209.7333333333333,35,12.586666666666673,229,194,217.0,0.3362831858407079,0.0,0.6637168141592921,0.0,0,0.1582102508344636,0.0069627994334526665,,,,,,,
203,779,AB2,Zr0.1Ti0.9Mn1V0.1Cr0.9,1.7,22.5,30,24,"Liu, 1996",690.0,,,,Ti0.9Zr.1MnCr.9V.1,100.6435276863539,20.663046935398054,3.0283469327495385,5,0.5416025603090641,0.4499771364698316,0.38959186367448684,0.3668780295936255,0.35144394217284514,24.23333333333333,18,1.5622222222222215,40,22,25.0,47.93333333333334,9,3.3511111111111105,52,43,52.0,53.01046166666667,43.357000000000006,3.8326247777777813,91.224,47.867,54.938045,1886.3333333333333,664.0,244.8888888888889,2183.0,1519.0,1519.0,5.633333333333333,3,1.1311111111111112,7,4,7.0,4.033333333333333,1,0.06444444444444433,5,4,4.0,146.96666666666664,36,10.091111111111104,175,139,139.0,1.5753333333333333,0.32999999999999985,0.054444444444444365,1.66,1.33,1.55,1.7,1,0.42000000000000004,2,1,2.0,0.0,0,0.0,0,0,0.0,3.933333333333333,3,1.3511111111111112,5,2,5.0,0.0,0,0.0,0,0,0.0,5.633333333333333,3,1.1311111111111112,7,4,7.0,0.3,1,0.42,1,0,0.0,0.0,0,0.0,0,0,0.0,6.066666666666666,3,1.351111111111111,8,5,5.0,0.0,0,0.0,0,0,0.0,6.366666666666666,3,1.131111111111111,8,5,5.0,13.0666954023,12.7074137931,2.849203065133334,23.195,10.4875862069,10.4875862069,0.0,0.0,0.0,0.0,0,0,0.00011013356321832332,0.000310120689655,0.00013332475095778444,0.000310120689655,0.0,0.000310120689655,213.33333333333331,35,12.888888888888896,229,194,217.0,0.3017751479289941,0.0,0.6982248520710059,0.0,0,0.0268577401186475,0.00240956053548831,,,,,,,
204,781,AB2,Ti1.2Mn0.1Cr1.9,1.8,20.1,-10,19.4,"Osumi, 1983",40.0,,,,Ti1.2Cr1.9Mn.1,101.0360432184616,57.039378051138435,4.0437418723148,3,0.7029513674501244,0.6399519502805678,0.6052309873940672,0.5970931535294239,0.5943469177590673,23.281249999999993,3,0.9609375000000018,25,22,24.0,46.843749999999986,9,2.882812500000003,52,43,49.0,50.53962328124999,7.071045000000005,2.004467460937503,54.938045,47.867,51.9961,2069.7187499999995,661.0,130.95898437500006,2180.0,1519.0,2180.0,5.281249999999999,3,0.9609375000000001,7,4,6.0,3.999999999999999,0,8.88178419700125e-16,4,4,4.0,146.875,21,9.843749999999998,160,139,139.0,1.6115624999999998,0.11999999999999988,0.057519531249999964,1.66,1.54,1.66,1.4062499999999998,1,0.4824218749999999,2,1,1.0,0.0,0,0.0,0,0,0.0,3.8749999999999996,3,1.40625,5,2,5.0,0.0,0,0.0,0,0,0.0,5.281249999999999,3,0.9609375000000001,7,4,6.0,0.5937499999999999,1,0.48242187499999994,1,0,1.0,0.0,0,0.0,0,0,0.0,6.124999999999999,3,1.4062499999999996,8,5,5.0,0.0,0,0.0,0,0,0.0,6.718749999999998,3,0.9609374999999994,8,5,6.0,13.230549568965623,6.202413793100002,2.594587823275781,16.69,10.4875862069,11.19,0.0,0.0,0.0,0.0,0,0,1.814127155170625e-05,0.000310120689655,2.1542759967651172e-05,0.000310120689655,0.0,0.0,215.49999999999994,35,16.12500000000001,229,194,229.0,0.26627218934911245,0.0,0.7337278106508877,0.0,0,0.003593527769006677,0.001712915008271807,,,,,,,
205,782,AB2,Ti1.2Mn1Cr1,2.0,25.5,-10,5.7,"Osumi, 1983",40.0,,,,Ti1.2CrMn,111.37341959895838,22.391308481182854,3.108672869331085,3,0.5796011559684815,0.48455378415823885,0.4219556284107616,0.3995281701728954,0.3856449233655068,23.5625,3,1.171875,25,22,22.0,47.6875,9,3.515625,52,43,43.0,51.3670453125,7.071045000000005,2.625033984375002,54.938045,47.867,47.867,1883.8125,661.0,228.0078125,2180.0,1519.0,1941.0,5.5625,3,1.171875,7,4,4.0,4.0,0,0.0,4,4,4.0,146.875,21,9.84375,160,139,160.0,1.580625,0.11999999999999988,0.04960937499999993,1.66,1.54,1.54,1.6875,1,0.4296875,2,1,2.0,0.0,0,0.0,0,0,0.0,3.875,3,1.40625,5,2,2.0,0.0,0,0.0,0,0,0.0,5.5625,3,1.171875,7,4,4.0,0.3125,1,0.4296875,1,0,0.0,0.0,0,0.0,0,0,0.0,6.125,3,1.40625,8,5,8.0,0.0,0,0.0,0,0,0.0,6.4375,3,1.171875,8,5,8.0,13.032995689656248,6.202413793100002,2.7427532327578126,16.69,10.4875862069,16.69,0.0,0.0,0.0,0.0,0,0,0.00010536271551717498,0.000310120689655,0.0001279737338361406,0.000310120689655,0.0,2.25333333333e-05,212.125,35,13.59375,229,194,194.0,0.30337078651685395,0.0,0.6966292134831461,0.0,0,0.003593527769006677,0.0014380199697782,,,,,,,
207,798,AB2,Ti1Cr1.8,1.9,19.7,-32,20,"Beeri, 1999",1258.0,,,,TiCr1.8,106.59888745640711,130.8676826935899,4.874186756976944,2,0.7354021529276429,0.6776798738429491,0.6495217912449325,0.6443468078844601,0.6430369648015203,23.28571428571429,2,0.9183673469387748,24,22,24.0,46.85714285714286,6,2.7551020408163254,49,43,49.0,50.52142142857143,4.129100000000001,1.896015306122449,51.9961,47.867,51.9961,2094.6428571428573,239.0,109.74489795918362,2180.0,1941.0,2180.0,5.2857142857142865,2,0.9183673469387754,6,4,6.0,4.0,0,0.0,4,4,4.0,146.5,21,9.642857142857142,160,139,139.0,1.6171428571428572,0.11999999999999988,0.05510204081632645,1.66,1.54,1.66,1.3571428571428572,1,0.4591836734693878,2,1,1.0,0.0,0,0.0,0,0,0.0,3.928571428571429,3,1.3775510204081634,5,2,5.0,0.0,0,0.0,0,0,0.0,5.2857142857142865,2,0.9183673469387754,6,4,6.0,0.6428571428571429,1,0.45918367346938777,1,0,1.0,0.0,0,0.0,0,0,0.0,6.071428571428571,3,1.3775510204081634,8,5,5.0,0.0,0,0.0,0,0,0.0,6.714285714285715,2,0.9183673469387759,8,6,6.0,13.154285714285715,5.500000000000002,2.5255102040816335,16.69,11.19,11.19,0.0,0.0,0.0,0.0,0,0,8.047619047607144e-06,2.25333333333e-05,1.0346938775494899e-05,2.25333333333e-05,0.0,0.0,216.5,35,16.071428571428573,229,194,229.0,0.25675675675675674,0.0,0.7432432432432432,0.0,0,0.003593527769006677,0.0016500892816867397,,,,,,,
210,806,AB2,TiCr2,1.8,29.7,-40,2,"Kabutomori, 1995",479.0,,,,TiCr2,133.14873900060863,56.45335214351638,4.033414671357247,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,23.333333333333332,2,0.8888888888888893,24,22,24.0,47.0,6,2.6666666666666665,49,43,49.0,50.61973333333333,4.129100000000001,1.8351555555555568,51.9961,47.867,51.9961,2100.333333333333,239.0,106.22222222222231,2180.0,1941.0,2180.0,5.333333333333333,2,0.888888888888889,6,4,6.0,4.0,0,0.0,4,4,4.0,146.0,21,9.333333333333332,160,139,139.0,1.6199999999999997,0.11999999999999988,0.05333333333333338,1.66,1.54,1.66,1.3333333333333333,1,0.4444444444444444,2,1,1.0,0.0,0,0.0,0,0,0.0,3.9999999999999996,3,1.3333333333333335,5,2,5.0,0.0,0,0.0,0,0,0.0,5.333333333333333,2,0.888888888888889,6,4,6.0,0.6666666666666666,1,0.4444444444444444,1,0,1.0,0.0,0,0.0,0,0,0.0,6.0,3,1.3333333333333333,8,5,5.0,0.0,0,0.0,0,0,0.0,6.666666666666666,2,0.8888888888888886,8,6,6.0,13.023333333333333,5.500000000000002,2.444444444444445,16.69,11.19,11.19,0.0,0.0,0.0,0.0,0,0,7.5111111111e-06,2.25333333333e-05,1.0014814814799999e-05,2.25333333333e-05,0.0,0.0,217.33333333333331,35,15.55555555555556,229,194,229.0,0.25,0.0,0.75,0.0,0,0.003593527769006677,0.0015971234528918564,-9.171291688333334,-0.11444666388888909,6.0,6.237407830141337,80.85670748178539,13.4761179136309,0.9673471897702294
211,808,AB2,TiMnCr,,24,0,18,"Andreev, 1984",684.0,,,,TiCrMn,111.89482145706437,43.66298285551212,3.776500668886852,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,23.666666666666664,3,1.1111111111111118,25,22,23.666666666666668,48.0,9,3.3333333333333335,52,43,48.0,51.600381666666664,7.071045000000005,2.488921111111113,54.938045,47.867,51.60038166666667,1880.0,661.0,240.66666666666666,2180.0,1519.0,1880.0,5.666666666666666,3,1.1111111111111114,7,4,5.666666666666667,4.0,0,0.0,4,4,4.0,146.0,21,9.333333333333332,160,139,146.0,1.583333333333333,0.11999999999999988,0.051111111111110955,1.66,1.54,1.5833333333333333,1.6666666666666665,1,0.4444444444444445,2,1,1.6666666666666667,0.0,0,0.0,0,0,0.0,3.9999999999999996,3,1.3333333333333335,5,2,4.0,0.0,0,0.0,0,0,0.0,5.666666666666666,3,1.1111111111111114,7,4,5.666666666666667,0.3333333333333333,1,0.4444444444444444,1,0,0.3333333333333333,0.0,0,0.0,0,0,0.0,6.0,3,1.3333333333333333,8,5,6.0,0.0,0,0.0,0,0,0.0,6.333333333333333,3,1.111111111111111,8,5,6.333333333333333,12.789195402299999,6.202413793100002,2.6005363984666667,16.69,10.4875862069,12.7891954023,0.0,0.0,0.0,0.0,0,0,0.00011088467432943333,0.000310120689655,0.00013282401021704442,0.000310120689655,0.0,0.00011088467432943333,213.33333333333331,35,12.888888888888895,229,194,213.33333333333334,0.29411764705882354,0.0,0.7058823529411765,0.0,0,0.003593527769006677,0.001475323723102785,-9.094095883333333,-0.19640239222222178,12.0,6.55515098261083,156.85578891537284,13.071315742947737,0.9973047127865725
213,811,AB2,Ti1Mn0.85V0.15Cr1Fe0.3,1.6,20.9,20,6,"Hagstrom, 1998",1242.0,,,,TiCrMn.85Fe.3V.15,86.1915322163548,6.927951884951252,1.9355642262232073,5,0.5102260072873557,0.41905135624610196,0.3623972153823546,0.3417589939825223,0.32784359234464544,23.787878787878785,4,1.1551882460973377,26,22,23.0,48.36363636363637,12,3.4655647382920103,55,43,46.0,51.80459492424242,7.9780000000000015,2.464884341138661,55.845,47.867,49.93155,1903.9090909090912,664.0,215.17906336088143,2183.0,1519.0,2060.5,5.787878787878788,4,1.1551882460973368,8,4,5.0,3.9999999999999996,0,4.4408920985006257e-16,4,4,4.0,145.36363636363637,28,9.564738292011022,160,132,149.5,1.6093939393939394,0.29000000000000004,0.07265381083562897,1.83,1.54,1.6,1.6969696969696968,1,0.4224058769513315,2,1,1.5,0.0,0,0.0,0,0,0.0,4.090909090909091,4,1.3663911845730028,6,2,3.5,0.0,0,0.0,0,0,0.0,5.787878787878788,4,1.1551882460973368,8,4,5.0,0.30303030303030304,1,0.4224058769513315,1,0,0.5,0.0,0,0.0,0,0,0.0,5.909090909090908,4,1.3663911845730026,8,4,6.5,0.0,0,0.0,0,0,0.0,6.212121212121212,4,1.1551882460973368,8,4,7.0,12.716650992686365,6.202413793100002,2.434758399036778,16.69,10.4875862069,13.940000000000001,0.0,0.0,0.0,0.0,0,0,0.19196514421804245,2.1106628,0.3488541192330832,2.1106628,0.0,1.126666666665e-05,215.3030303030303,35,12.910927456382,229,194,211.5,0.29319371727748694,0.0,0.7068062827225131,0.0,0,0.020805515598651292,0.003768890191225964,,,,,,,
214,817,AB2,Ti1Mn1.3Fe0.11,1.7,32.7,24,6,"Gamo, 1980",36.0,,,,TiMn1.3Fe.11,124.94240471711959,6.27236149268651,1.8361529173385123,3,0.6820774099428802,0.6113511872250772,0.5657720021438452,0.5509354195827656,0.5432097852708451,23.800829875518676,4,1.4944646269864494,26,22,25.0,48.402489626556026,12,4.4833938809593485,55,43,52.0,52.04539771784233,7.9780000000000015,3.467549973313134,55.845,47.867,54.938045,1707.43153526971,422.0,203.28713348599376,1941.0,1519.0,1519.0,5.800829875518673,4,1.49446462698645,8,4,7.0,4.000000000000001,0,8.881784197001254e-16,4,4,4.0,147.39419087136932,28,10.461252388905155,160,132,139.0,1.558630705394191,0.29000000000000004,0.024772300752397614,1.83,1.54,1.55,2.0000000000000004,0,4.440892098500627e-16,2,2,2.0,0.0,0,0.0,0,0,0.0,3.8008298755186725,4,1.49446462698645,6,2,5.0,0.0,0,0.0,0,0,0.0,5.800829875518673,4,1.49446462698645,8,4,7.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,6.199170124481328,4,1.49446462698645,8,4,5.0,0.0,0,0.0,0,0,0.0,6.199170124481328,4,1.49446462698645,8,4,5.0,13.072266418659751,6.202413793100002,3.0022685322325726,16.69,10.4875862069,10.4875862069,0.0,0.0,0.0,0.0,0,0,0.09651394117422607,2.1106402666666666,0.18386421117911633,2.1106628,2.25333333333e-05,0.000310120689655,208.00414937759336,35,11.621700728293245,229,194,217.0,0.3447782546494993,0.0,0.6552217453505007,0.0,0,0.020805515598651292,0.0017550033393563251,,,,,,,
215,824,AB2,Ti1Mn1.4Ni0.1,,28,0,2,"Andreev, 1984",684.0,,,,TiMn1.4Ni.1,108.27071547785094,5.623556221337437,1.726964243382416,3,0.6893475175845634,0.6211701798999232,0.5794290951767934,0.5672975899032464,0.5619065347495737,23.919999999999998,6,1.5360000000000003,28,22,25.0,48.75999999999999,18,4.608000000000001,61,43,52.0,52.2598412,10.8264,3.514272960000003,58.6934,47.867,54.938045,1696.1599999999999,422.0,198.4192,1941.0,1519.0,1519.0,5.92,6,1.536,10,4,7.0,4.0,0,0.0,4,4,4.0,146.79999999999998,36,10.559999999999995,160,124,139.0,1.5604,0.3699999999999999,0.027967999999999965,1.91,1.54,1.55,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,3.9199999999999995,6,1.536,8,2,5.0,0.0,0,0.0,0,0,0.0,5.92,6,1.536,10,4,7.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,6.08,6,1.536,8,2,5.0,0.0,0,0.0,0,0,0.0,6.08,6,1.536,8,2,5.0,12.961848275864,6.370000000000001,2.9825213793088006,16.69,10.32,10.4875862069,0.0,0.0,0.0,0.0,0,0,0.023998468919540123,0.5953721666666667,0.045711698486436796,0.5953947,2.25333333333e-05,0.000310120689655,208.12,31,11.296,225,194,217.0,0.33783783783783783,0.0,0.6621621621621621,0.0,0,0.033645949486530435,0.0025161275337081184,,,,,,,
218,829,AB2,Ti1Mn1.5,1.9,27.9,0,1.8,"Andreev, 1982",522.0,,,,TiMn1.5,107.02863218546308,5.042548070797965,1.6179115239287947,2,0.7211102550927979,0.6542132620377179,0.6150303314869644,0.6048951994087753,0.6010324601930125,23.8,3,1.44,25,22,25.0,48.4,9,4.32,52,43,52.0,52.109626999999996,7.071045000000005,3.3941016000000035,54.938045,47.867,54.938045,1687.8000000000002,422.0,202.56000000000003,1941.0,1519.0,1519.0,5.800000000000001,3,1.44,7,4,7.0,4.0,0,0.0,4,4,4.0,147.39999999999998,21,10.079999999999995,160,139,139.0,1.546,0.010000000000000009,0.004800000000000004,1.55,1.54,1.55,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,3.8,3,1.44,5,2,5.0,0.0,0,0.0,0,0,0.0,5.800000000000001,3,1.44,7,4,7.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,6.2,3,1.44,8,5,5.0,0.0,0,0.0,0,0,0.0,6.2,3,1.44,8,5,5.0,12.968551724140001,6.202413793100002,2.9771586206880007,16.69,10.4875862069,10.4875862069,0.0,0.0,0.0,0.0,0,0,0.00019508574712632,0.00028758735632169997,0.000138041931034416,0.000310120689655,2.25333333333e-05,0.000310120689655,207.8,23,11.04,217,194,217.0,0.3448275862068966,0.0,0.6551724137931034,0.0,0,2.4999687502580414e-05,1.1999850001238598e-05,,,,,,,
219,833,AB2,TiMn2,1.7,24.6,0,20,"Klyamkin, 1994",688.0,,,,TiMn2,114.96740081388569,49.60116926377468,3.9040144073194476,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,23.999999999999996,3,1.3333333333333344,25,22,25.0,49.0,9,4.0,52,43,52.0,52.58103,7.071045000000005,3.1426866666666697,54.938045,47.867,54.938045,1659.6666666666665,422.0,187.5555555555555,1941.0,1519.0,1519.0,5.999999999999999,3,1.3333333333333335,7,4,7.0,4.0,0,0.0,4,4,4.0,146.0,21,9.333333333333332,160,139,139.0,1.5466666666666664,0.010000000000000009,0.004444444444444547,1.55,1.54,1.55,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,3.9999999999999996,3,1.3333333333333335,5,2,5.0,0.0,0,0.0,0,0,0.0,5.999999999999999,3,1.3333333333333335,7,4,7.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,6.0,3,1.3333333333333333,8,5,5.0,0.0,0,0.0,0,0,0.0,6.0,3,1.3333333333333333,8,5,5.0,12.555057471266666,6.202413793100002,2.7566283524888893,16.69,10.4875862069,10.4875862069,0.0,0.0,0.0,0.0,0,0,0.00021425823754776666,0.00028758735632169997,0.00012781660280964443,0.000310120689655,2.25333333333e-05,0.000310120689655,209.33333333333331,23,10.222222222222229,217,194,217.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0,2.4999687502580414e-05,1.1110972223369072e-05,-9.011018663333333,-0.27247670555555575,12.0,6.901372339647912,151.8182450353617,12.651520419613476,1.0303966922863623
220,839,AB2,Zr0.79Ti0.21Mn1Fe1.02,1.5,33,30,1.5,"Uchida, 1986",370.0,,,,Zr.79Ti.21MnFe1.02,112.22810286217714,1.2042957926000797,0.18589499163049833,4,0.5449610889622867,0.4531805714748365,0.39488945291665073,0.3739020703797355,0.36010017837721786,29.05298013245033,18,5.727248804876978,40,22,26.0,50.29470198675497,12,4.307749660102625,55,43,55.0,64.24469370860928,43.357000000000006,14.11500130476734,91.224,47.867,55.845,1806.2748344370862,609.0,190.24823472654708,2128.0,1519.0,1811.0,6.344370860927153,4,1.5525634840577165,8,4,8.0,4.2615894039735105,1,0.3863207754045878,5,4,4.0,147.51324503311258,43,16.117056269461866,175,132,132.0,1.5863245033112583,0.5,0.16460199114073942,1.83,1.33,1.83,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,4.344370860927152,4,1.5525634840577167,6,2,6.0,0.0,0,0.0,0,0,0.0,6.344370860927153,4,1.5525634840577165,8,4,8.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,5.655629139072848,4,1.5525634840577167,8,4,4.0,0.0,0,0.0,0,0,0.0,5.655629139072848,4,1.5525634840577167,8,4,4.0,14.32487953870861,12.7074137931,4.9695830869479405,23.195,10.4875862069,10.73,0.0,0.0,0.0,0.0,0,0,0.7129771220826672,2.1106628,0.9441320473348871,2.1106628,0.0,2.1106628,213.43708609271522,35,12.872242445506782,229,194,229.0,0.31524008350730687,0.0,0.6847599164926931,0.0,0,0.06058693718652419,0.018508069813399638,,,,,,,
221,843,AB2,Zr0.7Ti0.3Cr0.6Fe1.4,1.5,22,23,7,"Wallace, 1985",1169.0,,,,Zr.7Ti.3Cr.6Fe1.4,90.46528542673941,7.432380183843748,2.0058461551875237,4,0.5676462121975466,0.4977678274182559,0.47089752726637535,0.4673628000075184,0.46672197486494116,28.466666666666665,18,5.382222222222222,40,22,26.0,50.03333333333333,12,4.635555555555555,55,43,55.0,62.53251999999999,43.357000000000006,13.38935733333333,91.224,47.867,55.845,1971.7666666666664,369.0,156.2022222222222,2180.0,1811.0,1811.0,6.266666666666666,4,1.6177777777777775,8,4,8.0,4.2333333333333325,1,0.3577777777777773,5,4,4.0,146.23333333333332,43,16.17777777777777,175,132,132.0,1.6503333333333332,0.5,0.17155555555555557,1.83,1.33,1.83,1.7999999999999998,1,0.32000000000000006,2,1,2.0,0.0,0,0.0,0,0,0.0,4.466666666666667,4,1.6444444444444444,6,2,6.0,0.0,0,0.0,0,0,0.0,6.266666666666666,4,1.6177777777777775,8,4,8.0,0.19999999999999998,1,0.31999999999999995,1,0,0.0,0.0,0,0.0,0,0,0.0,5.533333333333333,4,1.6444444444444444,8,4,4.0,0.0,0,0.0,0,0,0.0,5.7333333333333325,4,1.6177777777777775,8,4,4.0,14.3265,12.465,4.611333333333333,23.195,10.73,10.73,0.0,0.0,0.0,0.0,0,0,0.9849782266666667,2.1106628,1.050638935111111,2.1106628,0.0,2.1106628,217.33333333333331,35,15.55555555555556,229,194,229.0,0.28723404255319146,0.0,0.7127659574468085,0.0,0,0.06058693718652419,0.01964228072097958,,,,,,,
222,844,AB2,Zr0.7Ti0.3Cr1Fe1,1.7,30,23,0.8,"Yu, 1985",555.0,,,,Zr.7Ti.3CrFe,99.44476591788516,0.8681310175268138,-0.14141263386119396,4,0.5354126134736337,0.4444212950905589,0.3892160163585556,0.37016304952141765,0.35775932888506745,28.199999999999996,18,5.506666666666663,40,22,25.0,49.233333333333334,12,3.8444444444444446,55,43,52.0,62.01933333333332,43.357000000000006,13.628844444444436,91.224,47.867,53.92055,2020.9666666666667,369.0,155.9711111111111,2180.0,1811.0,1995.5,6.0,4,1.3333333333333333,8,4,7.0,4.2333333333333325,1,0.3577777777777773,5,4,4.0,147.16666666666666,43,15.555555555555552,175,132,135.5,1.6276666666666664,0.5,0.1564444444444445,1.83,1.33,1.745,1.6666666666666665,1,0.4444444444444445,2,1,1.5,0.0,0,0.0,0,0,0.0,4.333333333333333,4,1.5555555555555554,6,2,5.5,0.0,0,0.0,0,0,0.0,6.0,4,1.3333333333333333,8,4,7.0,0.3333333333333333,1,0.4444444444444444,1,0,0.5,0.0,0,0.0,0,0,0.0,5.666666666666666,4,1.5555555555555554,8,4,4.5,0.0,0,0.0,0,0,0.0,5.999999999999999,4,1.3333333333333335,8,4,5.0,14.387833333333331,12.465,4.570444444444444,23.195,10.73,10.96,0.0,0.0,0.0,0.0,0,0,0.70355652,2.1106628,0.9380708533333333,2.1106628,0.0,1.0553314,217.33333333333331,35,15.55555555555556,229,194,229.0,0.27777777777777773,0.0,0.7222222222222222,0.0,0,0.06058693718652419,0.01734055189222797,,,,,,,
